1936
b    73  47  918650   1.20000000000073E+0000
b    74  47  919970   8.00000000000182E-0001
e    51  48  924860   1.60000000000000E+0001
e    52  48  920230   6.60000000000000E+0001
e    53  48  918740   7.20000000000000E+0001
e    54  48  914440   3.30000000000000E+0002
e    55  48  913451   4.62000000000000E+0002
e    56  48  908851   3.48000000000000E+0003
e    57  48  909459   3.31800000000000E+0003
n    58  48  906461  -1.25000000000000E+0000
e    59  48  906613   2.34000000000000E+0004
n    60  48  904176  -8.90000000000327E-0001
e    61  48  904953   3.99427200000000E+0007
n    62  48  903005  -1.24899999999907E+0001
n    63  48  904182  -1.28000000000029E+0001
n    64  48  902758  -2.41300000000047E+0001
n    65  48  904400  -1.22200000000012E+0001
n    66  48  903357  -2.87300000000105E+0001
b    67  48  905430   1.92600000000000E+0005
n    68  48  904754  -7.48999999999796E+0000
b    69  48  907228   8.96400000000000E+0003
b    70  48  906914   3.01800000000000E+0003
b    71  48  909890   1.61399999999907E+0002
b    72  48  909852   5.07999999999884E+0001
b    73  48  913100   1.35000000000000E+0001
b    74  48  913500   5.80000000000291E+0000
e    53  49  924400   2.40000000000000E+0001
e    54  49  920110   6.60000000000000E+0001
e    55  49  918440   1.09200000000070E+0002
e    56  49  914558   2.94000000000000E+0002
e    57  49  913490   3.18000000000000E+0002
e    58  49  910284   1.95000000000000E+0003
e    59  49  909678   3.42000000000000E+0003
e    60  49  907133   1.51199999999851E+0004
e    61  49  907230   4.14000000000000E+0003
e    62  49  905109   2.42438400000095E+0005
e    63  49  905536   8.64000000000000E+0002
n    64  49  904061  -4.30000000000291E+0000
b    65  49  904916   7.19000000000233E+0001
n    66  49  903880  -9.56999999999534E+0001
b    67  49  905264   1.41000000000058E+0001
b    68  49  904517   2.58600000000000E+0003
b    69  49  906120   5.00000000000000E+0000
b    70  49  905819   1.44000000000000E+0002
b    71  49  907890   4.40000000000000E+0001
b    72  49  907847   2.30000000000000E+0001
b    73  49  910280   1.01000000000058E+0001
b    74  49  910450   6.00000000000000E+0000
b    75  49  912980   3.20000000000073E+0000
b    76  49  913670   2.32999999999811E+0000
b    77  49  916470   1.53000000000065E+0000
b    78  49  917320   1.12000000000080E+0000
b    79  49  920560   9.00000000000546E-0001
b    80  49  921600   5.90000000000146E-0001
b    81  49  924870   5.10000000000218E-0001
b    82  49  926410   2.80000000000200E-0001
e    56  50  917030   1.25999999999884E+0002
e    57  50  915870   1.74000000000000E+0002
e    58  50  911880   6.18000000000000E+0002
e    59  50  911294   1.08000000000000E+0003
e    60  50  907858   1.44000000000000E+0004
e    61  50  907741   2.11800000000000E+0003
n    62  50  904826  -1.01000000000022E+0000
e    63  50  905176   9.94464000000000E+0006
n    64  50  902784  -6.70000000000073E-0001
n    65  50  903348  -3.80000000000109E-0001
n    66  50  901747  -1.46000000000058E+0001
n    67  50  902956  -7.75000000000000E+0000
n    68  50  901609  -2.42999999999884E+0001
n    69  50  903310  -8.60000000000582E+0000
n    70  50  902200  -3.24000000000233E+0001
b    71  50  904238   9.72000000000000E+0004
n    72  50  903440  -4.55999999999767E+0000
b    73  50  905722   1.11628800000000E+0007
n    74  50  905274  -5.63999999999942E+0000
b    75  50  907785   8.31168000000954E+0005
b    76  50  907654   3.15000000000000E+0012
b    77  50  910355   7.55999999999255E+0003
b    78  50  910560   3.54600000000000E+0003
b    79  50  913440   1.50000000000000E+0002
b    80  50  913920   2.22000000000000E+0002
b    81  50  916940   6.10000000000000E+0001
b    82  50  917760   4.00000000000000E+0001
e    58  51  918143   1.82999999999884E+0001
e    59  51  916770   2.35000000000000E+0001
e    60  51  913220   7.50000000000000E+0001
e    61  51  912411   5.10000000000000E+0001
e    62  51  909372   4.02000000000000E+0002
e    63  51  909110   2.10000000000000E+0002
e    64  51  906601   1.92599999999814E+0003
e    65  51  906800   9.60000000000000E+0002
e    66  51  904841   1.00800000000000E+0004
e    67  51  905534   2.16000000000000E+0002
e    68  51  903948   1.29959999999881E+0005
e    69  51  905077   9.54000000000000E+0002
n    70  51  903821  -5.70999999999767E+0001
b    71  51  905179   2.34144000000000E+0005
n    72  51  904216  -4.27000000000116E+0001
b    73  51  905038   5.20128000000000E+0006
b    74  51  905252   8.69400000001221E+0007
b    75  51  907250   1.07136000000000E+0006
b    76  51  906919   3.31776000000000E+0005
b    77  51  909180   3.27600000000298E+0004
b    78  51  909146   1.58400000000000E+0004
b    79  51  911590   2.30400000000000E+0003
b    80  51  911950   1.38000000000000E+0003
b    81  51  914410   2.47199999999721E+0002
b    82  51  915150   1.50000000000000E+0002
b    83  51  920550   1.03999999999942E+0001
b    84  51  924520   1.71000000000095E+0000
e    56  52  929550   2.09999999999854E+0000
e    57  52  927370   4.19999999999709E+0000
e    58  52  922560   1.85000000000000E+0001
e    59  52  921130   1.92999999999884E+0001
e    60  52  917020   1.20000000000000E+0002
e    61  52  915920   1.70000000000073E+0000
e    62  52  912230   9.00000000000000E+0002
e    63  52  911700   3.48000000000000E+0002
e    64  52  908450   9.00000000000000E+0003
e    65  52  908630   3.72000000000000E+0003
e    66  52  905908   5.18400000000000E+0005
e    67  52  906411   5.77799999999404E+0004
n    68  52  904048  -9.60000000000036E-0002
e    69  52  904947   1.45151999999809E+0006
n    70  52  903054  -2.59999999999854E+0000
n    71  52  904271  -9.03000000000247E-0001
n    72  52  902823  -4.81600000000617E+0000
n    73  52  904433  -7.13999999999942E+0000
n    74  52  903314  -1.89499999999825E+0001
b    75  52  905227   3.42000000000000E+0004
n    76  52  904463  -3.16900000000023E+0001
b    77  52  906594   4.17000000000000E+0003
n    78  52  906229  -3.37999999999884E+0001
b    79  52  908528   1.50000000000000E+0003
b    80  52  908517   2.81520000000000E+0005
b    81  52  910910   7.50000000000000E+0002
b    82  52  911520   2.52000000000000E+0003
b    83  52  916420   1.92000000000116E+0001
b    84  52  920120   1.80000000000000E+0001
b    85  52  925410   4.00000000000000E+0000
e    57  53  935060   6.50000000000546E-0001
e    58  53  930250   7.50000000000000E+0000
e    59  53  927940   3.40000000000146E+0000
e    60  53  923650   5.90000000000146E+0000
e    61  53  921790   2.09999999999854E+0000
e    62  53  918090   2.80000000000000E+0001
e    63  53  916780   2.90000000000146E+0000
e    64  53  913460   1.38000000000000E+0002
e    65  53  912780   8.58000000000000E+0002
e    66  53  910030   1.15200000000000E+0003
e    67  53  909840   4.85999999999255E+0003
e    68  53  907394   7.63200000000000E+0003
e    69  53  907595   2.16000000000000E+0002
e    70  53  905594   4.71600000000000E+0004
e    71  53  906207   3.60288000000000E+0005
e    72  53  904620   5.17536000000000E+0006
e    73  53  905624   1.12320000000000E+0006
n    74  53  904473  -1.00000000000000E+0002
b    75  53  905810   1.50000000000000E+0003
b    76  53  904986   5.04000000000000E+0014
b    77  53  906713   4.44960000000000E+0004
b    78  53  906114   6.94655999999046E+0005
b    79  53  907987   8.28000000000000E+0003
b    80  53  907780   7.48800000000000E+0004
b    81  53  909850   3.15000000000000E+0003
b    82  53  910023   2.37060000000000E+0004
b    83  53  914650   8.35999999999767E+0001
b    84  53  917870   2.45000000000000E+0001
b    85  53  922370   6.40000000000146E+0000
b    86  53  926050   2.29999999999927E+0000
e    60  54  928170   1.03000000000029E+0001
e    61  54  926280   1.80000000000000E+0001
e    62  54  921610   5.70000000000000E+0001
e    63  54  920250   6.10000000000000E+0001
e    64  54  916210   2.40000000000000E+0002
e    65  54  915390   3.48000000000000E+0002
e    66  54  911940   2.40000000000000E+0003
e    67  54  911450   2.34000000000000E+0003
e    68  54  908170   7.20000000000000E+0004
e    69  54  908469   7.20000000000000E+0003
n    70  54  905894  -1.00000000000023E-0001
e    71  54  906397   6.15600000000000E+0004
n    72  54  904281  -9.00000000000318E-0002
e    73  54  905182   3.13986239999771E+0006
n    74  54  903531  -1.90999999999985E+0000
n    75  54  904780  -2.63999999999942E+0001
n    76  54  903509  -4.09999999999854E+0000
n    77  54  905072  -2.12000000000116E+0001
n    78  54  904144  -2.68999999999942E+0001
b    79  54  905888   4.53600000000000E+0005
n    80  54  905395  -1.03999999999942E+0001
b    81  54  907130   3.27600000000298E+0004
n    82  54  907214  -8.89999999999418E+0000
b    83  54  911557   2.30399999999907E+0002
b    84  54  913980   8.46000000000000E+0002
b    85  54  918740   4.04000000000233E+0001
b    86  54  921620   1.36000000000058E+0001
b    87  54  926610   1.72000000000116E+0000
b    88  54  929630   1.20000000000073E+0000
e    59  55  941270   5.69999999999709E-0001
e    60  55  936070   1.39999999999964E+0000
e    61  55  933110   3.79999999999927E+0000
e    62  55  928900   6.69999999999709E+0000
e    63  55  926740   1.50000000000000E+0001
e    64  55  922490   3.80000000000000E+0001
e    65  55  920800   6.40000000000000E+0001
e    66  55  917250   1.36000000000000E+0002
e    67  55  916090   2.10000000000000E+0001
e    68  55  912990   3.54000000000000E+0002
e    69  55  912270   3.07999999999884E+0001
e    70  55  909725   2.70000000000000E+0003
e    71  55  909465   3.84000000000000E+0003
e    72  55  907428   2.23200000000000E+0004
e    73  55  907755   2.17199999999953E+0002
e    74  55  906027   1.16280000000000E+0005
e    75  55  906753   1.75200000000000E+0003
e    76  55  905444   8.37216000000000E+0005
e    77  55  906431   5.59008000000000E+0005
n    78  55  905429  -1.00000000000000E+0002
b    79  55  906696   6.50475000000610E+0007
b    80  55  905885   9.45000000000000E+0013
b    81  55  907289   1.13184000000000E+0006
b    82  55  907073   9.50355000000000E+0008
b    83  55  911004   1.93200000000000E+0003
b    84  55  913349   2.51999999999767E+0002
b    85  55  917256   6.37000000000116E+0001
b    86  55  920006   2.48999999999942E+0001
b    87  55  924220   1.80000000000109E+0000
b    88  55  927220   1.78000000000065E+0000
b    89  55  931930   1.01000000000022E+0000
b    90  55  935320   5.79999999999927E-0001
e    64  56  926490   3.20000000000000E+0001
e    65  56  924700   3.00000000000000E+0001
e    66  56  920170   1.20000000000000E+0002
e    67  56  919210   1.62000000000000E+0002
e    68  56  915380   6.84000000000000E+0002
e    69  56  914640   2.10000000000000E+0002
e    70  56  911260   5.94000000000000E+0003
e    71  56  911130   7.20000000000000E+0002
e    72  56  908237   2.09952000000000E+0005
e    73  56  908642   9.00000000000000E+0003
n    74  56  906282  -1.05999999999995E-0001
e    75  56  906902   1.01952000000000E+0006
n    76  56  905042  -1.00999999999999E-0001
e    77  56  905988   3.31695000000000E+0008
n    78  56  904486  -2.41700000000128E+0000
n    79  56  905665  -6.59199999999691E+0000
n    80  56  904553  -7.85400000000664E+0000
n    81  56  905812  -1.12299999999959E+0001
n    82  56  905232  -7.16999999999534E+0001
b    83  56  908826   4.97400000000000E+0003
b    84  56  910581   1.10246400000000E+0006
b    85  56  914363   1.09800000000000E+0003
b    86  56  916360   6.42000000000000E+0002
b    87  56  920480   1.50000000000000E+0001
b    88  56  922840   1.15000000000000E+0001
b    89  56  926960   4.00000000000000E+0000
b    90  56  930120   2.20000000000073E+0000
b    91  56  934230   6.99999999999818E-0001
b    92  56  937190   4.70000000000255E-0001
e    70  57  916280   2.28000000000000E+0002
e    71  57  915320   2.76000000000000E+0002
e    72  57  912640   6.96000000000000E+0002
e    73  57  912400   5.22000000000000E+0002
e    74  57  910080   3.54000000000000E+0003
e    75  57  910100   1.72800000000000E+0004
e    76  57  908140   1.40760000000000E+0004
e    77  57  908460   3.90000000000000E+0002
e    78  57  906953   7.02000000000000E+0004
e    79  57  907630   5.92200000000186E+0002
e    80  57  906460   1.89000000000200E+0012
n    81  57  907105  -9.00000000000318E-0002
n    82  57  906346  -9.99100000000326E+0001
b    83  57  909471   1.45008000000000E+0005
b    84  57  910896   1.41480000000000E+0004
b    85  57  914090   5.52000000000000E+0003
b    86  57  915920   8.46000000000000E+0002
b    87  57  919650   4.00000000000000E+0001
b    88  57  921650   2.50000000000000E+0001
b    89  57  925530   1.00000000000000E+0001
b    90  57  928100   4.09999999999854E+0000
b    91  57  931390   2.59999999999854E+0000
e    73  58  914270   5.70000000000000E+0002
e    74  58  911490   1.26000000000000E+0004
e    75  58  911360   1.94400000000000E+0004
e    76  58  908890   2.73600000000000E+0005
e    77  58  909117   6.40799999999404E+0004
n    78  58  907140  -1.90000000000055E-0001
e    79  58  907780   3.24000000000000E+0004
n    80  58  905985  -2.50000000000000E-0001
e    81  58  906631   1.18540800000000E+0007
n    82  58  905433  -8.84799999999814E+0001
b    83  58  908271   2.80800000000000E+0006
n    84  58  909241  -1.10800000000017E+0001
b    85  58  912383   1.18800000000000E+0005
b    86  58  913643   2.45721600000000E+0007
b    87  58  917230   1.74000000000000E+0002
b    88  58  918670   8.16000000000000E+0002
b    89  58  922530   5.60000000000000E+0001
b    90  58  924410   4.80000000000000E+0001
b    91  58  927760   5.19999999999709E+0000
b    92  58  929670   4.40000000000146E+0000
b    93  58  933170   1.00000000000000E+0000
e    73  59  919120   9.60000000000000E+0001
e    74  59  916190   4.02000000000000E+0002
e    75  59  915440   1.02000000000000E+0003
e    76  59  913140   1.50000000000000E+0003
e    77  59  912640   7.86000000000000E+0002
e    78  59  910680   4.62000000000000E+0003
e    79  59  910748   9.00000000000000E+0001
e    80  59  908917   1.58760000000149E+0004
e    81  59  909071   2.03399999999907E+0002
n    82  59  907647  -1.00000000000000E+0002
b    83  59  910039   6.88680000000000E+0004
b    84  59  910814   1.17331200000000E+0006
b    85  59  913301   1.03800000000000E+0003
b    86  59  914501   2.15280000000000E+0004
b    87  59  917570   1.44600000000000E+0003
b    88  59  918980   8.04000000000000E+0002
b    89  59  922210   1.36800000000047E+0002
b    90  59  923792   1.38000000000000E+0002
b    91  59  926360   6.19999999999709E+0000
b    92  59  927910   4.00000000000000E+0000
b    93  59  930700   3.20000000000073E+0000
e    74  60  918870   5.10000000000000E+0002
e    75  60  918190   7.20000000000000E+0002
e    76  60  915010   3.04200000000000E+0003
e    77  60  914760   2.28000000000000E+0003
e    78  60  911820   1.83600000000000E+0004
e    79  60  911920   1.80000000000000E+0003
e    80  60  909306   2.91168000000000E+0005
e    81  60  909594   9.00000000000000E+0003
n    82  60  907719  -2.71300000000047E+0001
n    83  60  908810  -1.21800000000076E+0001
n    84  60  910083  -2.37999999999884E+0001
n    85  60  912570  -8.30000000000291E+0000
n    86  60  913113  -1.71900000000023E+0001
b    87  60  916097   9.49535999999046E+0005
n    88  60  916889  -5.75999999999476E+0000
b    89  60  920145   6.22800000000745E+0003
n    90  60  920887  -5.63999999999942E+0000
b    91  60  923825   7.44000000000000E+0002
b    92  60  924680   6.84000000000000E+0002
b    93  60  929400   4.00000000000000E+0001
e    75  61  923980   1.08000000000116E+0002
e    76  61  920450   1.44000000000000E+0002
e    77  61  919340   1.92000000000000E+0002
e    78  61  916780   2.46000000000000E+0002
e    79  61  915820   9.19999999999709E+0000
e    80  61  913600   1.25400000000000E+0003
e    81  61  912970   4.05000000000000E+0001
e    82  61  910930   2.28960000000000E+0007
e    83  61  912588   3.13632000000000E+0007
e    84  61  912743   5.57550000000000E+0008
e    85  61  914708   1.74195000000000E+0008
b    86  61  915135   8.26371000000000E+0007
b    87  61  917473   4.63968000000000E+0005
b    88  61  918332   1.91160000000000E+0005
b    89  61  920981   9.68400000000000E+0003
b    90  61  921203   1.02240000000000E+0005
b    91  61  923490   2.46000000000000E+0002
b    92  61  924134   3.24000000000000E+0002
b    93  61  926500   1.02000000000000E+0002
b    94  61  927960   4.80000000000000E+0001
e    76  62  923420   1.80000000000000E+0002
e    77  62  922600   1.56000000000000E+0002
e    78  62  919040   8.88000000000000E+0002
e    79  62  918473   6.12000000000000E+0002
e    80  62  915206   4.35000000000000E+0003
e    81  62  914626   5.29799999999814E+0002
n    82  62  911998  -3.09999999999854E+0000
e    83  62  913409   2.93760000000000E+0007
a    84  62  913053   3.24450000000205E+0015
a    85  62  914895   3.40200000000203E+0018
a    86  62  914820   2.20500000000076E+0023
a    87  62  917181   3.15000000000030E+0023
n    88  62  917273  -7.40000000000146E+0000
b    89  62  919929   2.83500000000000E+0009
n    90  62  919729  -2.67000000000116E+0001
b    91  62  922094   1.68120000000000E+0005
n    92  62  922206  -2.27000000000116E+0001
b    93  62  924636   1.33200000000000E+0003
b    94  62  925518   3.38400000000000E+0004
b    95  62  928210   4.86000000000466E+0002
b    96  62  930000   3.30000000000000E+0002
e    78  63  924870   4.00000000000000E+0001
e    79  63  923150   7.32000000000698E+0001
e    80  63  920150   1.57199999999953E+0002
e    81  63  918792   1.01999999999971E+0001
e    82  63  916267   5.12352000000000E+0005
e    83  63  917215   3.95712000000000E+0005
e    84  63  916742   2.09952000000000E+0006
e    85  63  918125   4.70880000000000E+0006
e    86  63  917926   8.04384000000000E+0006
e    87  63  919702   4.53600000000000E+0004
n    88  63  919847  -4.77999999999884E+0001
e    89  63  921742   4.22100000000000E+0008
n    90  63  921225  -5.22000000000116E+0001
b    91  63  922975   2.67750000000000E+0008
b    92  63  922889   1.48994999999756E+0008
b    93  63  924752   1.31328000000000E+0006
b    94  63  925418   5.45400000000596E+0004
b    95  63  927800   1.26000000000000E+0004
b    96  63  929084   1.08000000000000E+0003
b    97  63  931880   5.30000000000000E+0001
e    79  64  926490   3.90000000000000E+0001
e    80  64  922760   2.70000000000000E+0002
e    81  64  921690   1.38000000000000E+0003
e    82  64  918304   4.17312000000000E+0006
e    83  64  918943   1.37160000000000E+0005
a    84  64  918113   2.36250000000000E+0009
e    85  64  919344   8.03520000000000E+0005
a    86  64  918662   5.67000000000640E+0013
e    87  64  920346   1.03680000000000E+0007
n    88  64  919786  -2.00000000000045E-0001
e    89  64  921745   2.08742400000000E+0007
n    90  64  920861  -2.18000000000029E+0000
n    91  64  922618  -1.48000000000029E+0001
n    92  64  922118  -2.04700000000012E+0001
n    93  64  923956  -1.56500000000087E+0001
n    94  64  924099  -2.48399999999965E+0001
b    95  64  926384   6.69600000000000E+0004
n    96  64  927049  -2.18599999999860E+0001
b    97  64  929664   2.22000000000000E+0002
b    98  64  931010   5.03999999999534E+0002
e    80  65  928940   3.00000000000000E+0001
e    81  65  927150   2.30000000000000E+0001
e    82  65  923820   5.76000000000000E+0003
e    83  65  924140   3.60000000000000E+0003
e    84  65  923248   1.49400000000000E+0004
e    85  65  923669   1.18800000000000E+0004
e    86  65  923100   6.33600000000000E+0004
e    87  65  923919   6.33600000000000E+0004
e    88  65  923440   2.02176000000000E+0005
e    89  65  924690   7.92000000000000E+0004
e    90  65  923499   4.57920000000477E+0005
e    91  65  924742   4.57920000000477E+0005
e    92  65  924023   4.72500000000000E+0009
e    93  65  925411   4.72500000000000E+0009
n    94  65  925342  -1.00000000000000E+0002
b    95  65  927163   6.25536000000000E+0006
b    96  65  927566   5.97024000000000E+0005
b    97  65  929510   4.56000000000000E+0002
b    98  65  930550   1.17000000000000E+0003
b    99  65  933320   1.80000000000000E+0002
e    81  66  930680   8.00000000000000E+0001
e    82  66  927020   1.86000000000000E+0002
e    83  66  927110   2.51999999999767E+0002
e    84  66  925577   4.30199999999721E+0002
e    85  66  926032   1.02000000000000E+0003
e    86  66  924716   8.28000000000000E+0003
e    87  66  925769   2.26800000000000E+0004
a    88  66  924429   9.45000000000000E+0013
e    89  66  925747   3.60000000000000E+0004
n    90  66  924277  -6.00000000000591E-0002
e    91  66  925460   2.91600000000298E+0004
n    92  66  924403  -1.00000000000023E-0001
e    93  66  925735   1.24416000000000E+0007
n    94  66  925193  -2.34000000000015E+0000
n    95  66  926930  -1.88999999999942E+0001
n    96  66  926795  -2.55000000000000E+0001
n    97  66  928728  -2.48999999999942E+0001
n    98  66  929171  -2.82000000000116E+0001
b    99  66  931700   8.38800000000000E+0003
b   100  66  932803   2.93760000000000E+0005
b   101  66  935650   3.72000000000000E+0002
e    81  67  937340   9.00000000000000E+0000
e    82  67  933600   2.10000000000000E+0001
e    83  67  933200   8.80000000000000E+0001
e    84  67  931510   3.06000000000000E+0002
e    85  67  931580   1.44000000000000E+0002
e    86  67  930195   5.58000000000000E+0002
e    87  67  930610   7.20000000000000E+0002
e    88  67  929078   2.88000000000000E+0003
e    89  67  929640   1.20000000000000E+0002
e    90  67  928190   7.56000000000000E+0002
e    91  67  928930   6.78000000000000E+0002
e    92  67  927706   1.98000000000000E+0003
e    93  67  928720   1.53600000000000E+0003
e    94  67  927849   9.00000000000000E+0003
e    95  67  929092   9.00000000000000E+0002
e    96  67  928731   1.03950000000000E+0009
e    97  67  930285   1.74000000000000E+0003
n    98  67  930319  -1.00000000000000E+0002
b    99  67  932281   9.65088000000715E+0004
b   100  67  933127   1.11600000000000E+0004
b   101  67  935290   1.80000000000000E+0002
b   102  67  936869   2.82000000000000E+0002
b   103  67  939620   1.68000000000000E+0002
e    82  68  937710   2.00000000000000E+0001
e    83  68  937200   2.30000000000000E+0001
e    84  68  934920   1.03000000000029E+0001
e    85  68  934870   3.17000000000116E+0001
e    86  68  932772   2.22000000000000E+0002
e    87  68  933060   3.18000000000000E+0002
e    88  68  931290   1.20000000000000E+0003
e    89  68  931910   1.44000000000000E+0003
e    90  68  930010   8.28000000000000E+0003
e    91  68  930678   2.16000000000000E+0003
e    92  68  929080   1.02960000000000E+0005
e    93  68  929996   1.16640000000000E+0004
n    94  68  928775  -1.40000000000100E-0001
e    95  68  930030   4.50600000000000E+0003
n    96  68  929198  -1.61000000000058E+0000
e    97  68  930723   3.72960000000000E+0004
n    98  68  930290  -3.35999999999767E+0001
n    99  68  932046  -2.29499999999825E+0001
n   100  68  932368  -2.67999999999884E+0001
b   101  68  934588   8.12159999999046E+0005
n   102  68  935461  -1.48999999999942E+0001
b   103  68  938027   2.70720000000000E+0004
b   104  68  939353   1.77120000000000E+0005
b   105  68  942280   8.40000000000000E+0001
e    83  69  944460   5.19999999999709E+0000
e    84  69  941830   1.60000000000036E+0000
e    85  69  941360   8.30000000000291E+0000
e    86  69  939010   2.50000000000000E+0001
e    87  69  938840   8.00000000000000E+0001
e    88  69  936880   2.16000000000000E+0002
e    89  69  936990   2.40000000000000E+0002
e    90  69  934970   5.40000000000000E+0002
e    91  69  935090   5.52000000000000E+0002
e    92  69  933430   2.28000000000000E+0003
e    93  69  933920   1.30200000000000E+0003
e    94  69  932648   6.48000000000745E+0003
e    95  69  933451   1.20000000000000E+0002
e    96  69  932432   1.08216000000000E+0005
e    97  69  933561   2.77200000000000E+0004
e    98  69  932848   7.99200000000000E+0005
e    99  69  934170   8.04384000000000E+0006
n   100  69  934212  -1.00000000000000E+0002
b   101  69  935198   1.11110400000153E+0007
b   102  69  936427   6.04800000000000E+0007
b   103  69  938397   2.28959999999762E+0005
b   104  69  939596   2.96639999999702E+0004
b   105  69  942180   3.24000000000000E+0002
b   106  69  943850   9.12000000000000E+0002
b   107  69  946750   1.14000000000000E+0002
e    84  70  946190   4.00000000000091E-0001
e    85  70  945530   1.70000000000073E+0000
e    86  70  942690   2.40000000000000E+0001
e    87  70  942430   3.90000000000000E+0001
e    88  70  939858   9.00000000000000E+0001
e    89  70  939950   1.20000000000000E+0001
e    90  70  937670   2.88000000000000E+0002
e    91  70  937940   2.51999999999767E+0002
e    92  70  935860   1.13400000000000E+0003
e    93  70  936270   3.97800000000000E+0004
e    94  70  934530   4.53600000000000E+0003
e    95  70  935398   5.94000000000000E+0002
e    96  70  933875   2.03904000000000E+0005
e    97  70  934946   1.05000000000000E+0003
n    98  70  933894  -1.30000000000109E-0001
e    99  70  935186   2.76652800000000E+0006
n   100  70  934759  -3.04999999999927E+0000
n   101  70  936323  -1.43000000000029E+0001
n   102  70  936378  -2.18999999999942E+0001
n   103  70  938208  -1.61199999999953E+0001
n   104  70  938859  -3.17999999999884E+0001
b   105  70  941273   3.62015999999523E+0005
n   106  70  942564  -1.26999999999971E+0001
b   107  70  945253   6.84000000000000E+0003
b   108  70  946639   4.42800000000745E+0003
e    83  71  957460   1.00000000000000E+0000
e    84  71  954080   7.00000000000500E-0002
e    85  71  953070   5.00000000000000E-0001
e    86  71  949940   5.50000000000000E+0000
e    87  71  949290   1.00000000000000E+0001
e    88  71  946480   1.20000000000000E+0001
e    89  71  946040   3.50000000000000E+0001
e    90  71  943630   7.20000000000000E+0001
e    91  71  943470   8.40000000000000E+0001
e    92  71  941240   2.46000000000000E+0002
e    93  71  941290   1.90199999999953E+0002
e    94  71  939480   7.08000000000000E+0002
e    95  71  939760   1.68000000000000E+0002
e    96  71  938310   3.09000000000000E+0003
e    97  71  938690   3.30000000000000E+0002
e    98  71  937658   1.22601600000024E+0005
e    99  71  938452   1.73663999999762E+0005
e   100  71  937911   7.11935999999046E+0005
e   101  71  939085   5.78880000000000E+0005
e   102  71  938929   4.31549999999390E+0007
e   103  71  940336   1.04264999999878E+0008
n   104  71  940770  -9.74000000000233E+0001
n   105  71  942679  -2.59000000000015E+0000
b   106  71  943752   5.79744000000000E+0005
b   107  71  945963   1.71000000000000E+0003
b   108  71  947260   1.65600000000000E+0004
b   109  71  949870   3.42000000000000E+0002
e    86  72  954590   2.90000000000146E+0000
e    87  72  953740   5.59999999999854E+0000
e    88  72  950550   1.20000000000000E+0001
a    89  72  950110   1.70000000000000E+0001
e    90  72  947204   3.75999999999767E+0001
e    91  72  946980   4.00000000000000E+0001
e    94  72  942250   4.08000000000000E+0002
e    95  72  942600   1.23000000000000E+0002
e    96  72  940730   1.55400000000000E+0003
e    97  72  941240   1.95000000000000E+0002
e    98  72  939740   5.76000000000000E+0004
e    99  72  940490   4.35600000000000E+0004
e   100  72  939460   5.89050000000000E+0007
e   101  72  940650   8.49600000000000E+0004
n   102  72  940044  -1.60000000000082E-0001
e   103  72  941507   6.04800000000000E+0006
n   104  72  941406  -5.19999999999709E+0000
n   105  72  943217  -1.86000000000058E+0001
n   106  72  943696  -2.71000000000058E+0001
n   107  72  945812  -1.37399999999907E+0001
n   108  72  946545  -3.52000000000116E+0001
b   109  72  949096   3.66336000000381E+0006
b   110  72  950550   2.83500000000000E+0014
b   111  72  953530   3.84000000000000E+0003
b   112  72  955440   1.47600000000000E+0004
e    86  73  962860   6.00000000000364E-0001
e    87  73  961630   6.00000000000364E-0001
e    88  73  958210   6.00000000000364E-0001
e    91  73  953370   1.36000000000058E+0001
e    93  73  950280   3.20000000000000E+0001
e    94  73  948080   1.80000000000000E+0002
e    95  73  947820   1.44000000000000E+0002
e    96  73  946020   3.00000000000000E+0002
e    97  73  945970   4.05599999999627E+0002
e    98  73  944680   1.40400000000000E+0003
e    99  73  944740   2.20800000000000E+0003
e   100  73  943650   1.31399999999851E+0004
e   101  73  944340   4.24800000000000E+0003
e   102  73  943650   3.78000000000000E+0004
e   103  73  944730   2.90880000000000E+0004
e   104  73  944460   2.03904000000000E+0005
e   105  73  945750   5.58000000000000E+0002
e   106  73  945930   5.73300000000610E+0007
n   107  73  947462  -1.20000000000147E-0002
n   108  73  947992  -9.99880000000121E+0001
b   109  73  950149   9.89280000000000E+0006
b   110  73  951369   4.40640000000000E+0005
b   111  73  954005   3.13200000000000E+0004
b   112  73  955553   2.94000000000000E+0003
b   113  73  958540   6.30000000000000E+0002
e    86  74  968480   8.00000000000409E-0002
e    87  74  967140   4.10000000000309E-0001
e    88  74  963290   1.38999999999942E+0000
e    89  74  962270   2.79999999999927E+0000
e    90  74  958820   6.00000000000000E+0000
e    91  74  958110   5.09999999999854E+0000
e    92  74  955020   1.60000000000000E+0001
e    98  74  947430   4.02000000000000E+0002
e    99  74  947710   9.66000000000000E+0002
e   100  74  946160   1.74000000000000E+0003
e   101  74  946770   2.04000000000000E+0003
e   102  74  945590   9.00000000000000E+0003
e   103  74  946610   7.95600000000000E+0003
e   104  74  945840   1.85760000000000E+0006
e   105  74  947067   2.25000000000000E+0003
n   106  74  946701  -1.30000000000109E-0001
e   107  74  948192   1.04544000000000E+0007
n   108  74  948202  -2.62999999999884E+0001
n   109  74  950220  -1.43000000000029E+0001
n   110  74  950928  -3.06700000000128E+0001
b   111  74  953416   6.46272000000763E+0006
